smiles,cano_smiles,CMC,ST,KOW,i,tox_pred_label_sum
CCNC(=O)C1CSC(C(F)(F)C(F)(F)C(F)(F)F)C1,CCNC(=O)C1CSC(C(F)(F)C(F)(F)C(F)(F)F)C1,-0.97321355,29.021292,2.9227986,0,0.0
FC(F)(F)C(I)CC(F)(F)C1OCCO1,FC(F)(F)C(I)CC(F)(F)C1OCCO1,0.01864543,27.734844,2.5969176,0,0.0
COC(=O)C(C)CC(F)(F)C(F)(F)F,COC(=O)C(C)CC(F)(F)C(F)(F)F,-0.11765406,20.864294,2.5564542,0,0.0
COCC(C)OC(=O)NC(=C(F)F)C(F)(F)F,COCC(C)OC(=O)NC(=C(F)F)C(F)(F)F,0.55208933,25.464493,1.8000934,0,0.0
CC(O)CC(=O)CC(F)(F)F,CC(O)CC(=O)CC(F)(F)F,0.44843024,29.06719,0.7045678,0,0.0
CC1=NC(F)(F)C(F)(F)N1F,CC1=NC(F)(F)C(F)(F)N1F,0.28000456,21.429447,1.4155161,0,0.0
CC1COP(=O)(OCCO)OC(C(F)(F)F)(C(F)(F)F)C1,CC1COP(=O)(OCCO)OC(C(F)(F)F)(C(F)(F)F)C1,-0.5858534,31.616018,1.681709,0,0.0
FC(F)(F)C1(C(F)(F)F)CN2C=CC1C2,FC(F)(F)C1(C(F)(F)F)CN2C=CC1C2,-0.099622026,26.871319,2.7048059,0,0.0
O=C(CCO)OC(F)(F)C(F)Cl,O=C(CCO)OC(F)(F)C(F)Cl,0.2286419,29.97229,1.1624054,0,0.0
C=CC1(C(F)(F)F)CO1,C=CC1(C(F)(F)F)CO1,0.4576868,21.35199,1.5425832,0,0.0
O=C(CO)NC(=O)CCC(F)(F)F,O=C(CO)NC(=O)CCC(F)(F)F,0.29987332,38.447403,-0.09714317,0,0.0
CC(F)(F)C(CC(F)(F)F)C(=O)O,CC(F)(F)C(CC(F)(F)F)C(=O)O,0.3386197,22.214884,1.6341757,0,0.0
CC1(CO)CC(O)C(F)(F)C1(F)F,CC1(CO)CC(O)C(F)(F)C1(F)F,-0.18657319,26.066208,1.0075378,0,0.0
FC(F)(F)C1(Cl)CCN1,FC(F)(F)C1(Cl)CCN1,0.6681679,25.163883,1.3951192,0,0.0
CC1=C(F)C(C(F)(F)F)C(F)(F)O1,CC1=C(F)C(C(F)(F)F)C(F)(F)O1,-0.03271971,18.253979,2.7627246,0,0.0
O=C(CCl)NCC(O)C(F)(F)C(F)(F)F,O=C(CCl)NCC(O)C(F)(F)C(F)(F)F,0.030514354,32.484974,1.1661334,0,0.0
CC1(O)COC(C(F)(F)C(F)(F)F)C1,CC1(O)COC(C(F)(F)C(F)(F)F)C1,-0.0868209,24.199356,1.6844041,0,0.0
O=C(O)CCS(=O)(=O)CCC(F)(F)F,O=C(O)CCS(=O)(=O)CCC(F)(F)F,-0.08155632,43.72544,0.22976705,0,0.0
FC(F)(F)COC(I)C(F)(F)F,FC(F)(F)COC(I)C(F)(F)F,0.6809875,20.922558,2.817112,0,0.0
CCC(=O)C(C)(O)C(F)(F)F,CCC(=O)C(C)(O)C(F)(F)F,0.48293024,26.095623,1.140099,0,0.0
CCOC(=O)C(F)(F)C(F)(F)S(N)(=O)=O,CCOC(=O)C(F)(F)C(F)(F)S(N)(=O)=O,-0.24541792,31.005182,1.221233,0,0.0
Cc1nc(C)c(C(F)(F)F)c(C)n1,Cc1nc(C)c(C(F)(F)F)c(C)n1,0.3124412,29.584631,2.1062303,0,0.0
CC1CC(=O)CC(F)(C(F)(F)F)C1(F)F,CC1CC(=O)CC(F)(C(F)(F)F)C1(F)F,-0.51050985,21.851166,2.300384,0,0.0
CCCCP(=O)(OCC)C(F)(F)C(F)(F)F,CCCCP(=O)(OCC)C(F)(F)C(F)(F)F,0.51665616,22.534796,2.822428,0,0.0
FC(F)(F)C1(F)COCCO1,FC(F)(F)C1(F)COCCO1,0.24760401,23.621977,0.9568144,0,0.0
CC1=NC(C)(C)C(C(F)(F)F)C1F,CC1=NC(C)(C)C(C(F)(F)F)C1F,0.14587303,23.18327,2.739431,0,0.0
OCCOCCc1cc(C(F)(F)F)ccc1C(F)(F)F,OCCOCCc1cc(C(F)(F)F)ccc1C(F)(F)F,0.6665376,30.369034,3.242474,0,0.0
CC(=O)C1C(C)C(F)(F)C(F)(F)C1(F)F,CC(=O)C1C(C)C(F)(F)C(F)(F)C1(F)F,-0.7989309,20.149893,2.4099476,0,0.0
CC1COC(C)(C(F)(F)C(F)(F)F)O1,CC1COC(C)(C(F)(F)C(F)(F)F)O1,-0.27867717,21.244122,2.298386,0,0.0
FC(F)(F)OC(CCBr)C(F)(F)F,FC(F)(F)OC(CCBr)C(F)(F)F,0.77285874,21.06471,3.297279,0,0.0
CC(O)(CCCO)C(F)(F)F,CC(O)(CCCO)C(F)(F)F,0.73681074,28.397709,0.6692465,0,0.0
FC(C(F)(F)F)C(F)(F)OC1COCO1,FC(C(F)(F)F)C(F)(F)OC1COCO1,0.14154872,23.44268,1.7277048,0,0.0
O=C(O)C(F)(Cc1cccc(I)c1)C(F)(F)F,O=C(O)C(F)(Cc1cccc(I)c1)C(F)(F)F,-0.24390443,35.252296,3.4951377,0,0.0
FC(F)(F)C1CC=NC(S(F)(F)F)C1,FC(F)(F)C1CC=NC(S(F)(F)F)C1,-0.17624259,28.266666,2.3668466,0,0.0
FC(C(F)(F)F)C(F)(F)C1=NCCN1,FC(C(F)(F)F)C(F)(F)C1=NCCN1,0.030515784,25.611866,1.5281956,0,0.0
FC(F)(F)COC(CBr)CC(F)(F)F,FC(F)(F)COC(CBr)CC(F)(F)F,0.93972176,22.901869,2.995134,0,0.0
CCOC(=O)C(F)(NC(=O)CC)N(C)S(=O)(=O)C(F)(F)F,CCOC(=O)C(F)(NC(=O)CC)N(C)S(=O)(=O)C(F)(F)F,-0.4619348,35.86599,1.8949848,0,0.0
FC(C(F)(F)F)C(F)(F)OC1CCOCC1,FC(C(F)(F)F)C(F)(F)OC1CCOCC1,0.05214668,23.651827,2.289382,0,0.0
C=CP(=O)(CCCI)OCC(F)(F)C(C)F,C=CP(=O)(CCCI)OCC(F)(F)C(C)F,0.18679759,34.06092,2.4940429,0,0.0
CC[C@H](CC(C)O)C(=O)OCC(F)(F)C(F)F,CC[C@H](CC(C)O)C(=O)OCC(F)(F)C(F)F,0.31563717,28.684427,2.1852188,0,0.0
CC(F)C(F)(F)C(F)(F)C(=O)OC(N)=O,CC(F)C(F)(F)C(F)(F)C(=O)OC(N)=O,-0.31633377,25.279934,1.3088105,0,0.0
NCC(NC(=O)C(F)(F)F)C(F)(F)F,NCC(NC(=O)C(F)(F)F)C(F)(F)F,0.386295,24.77493,0.83231795,0,0.0
O=C(NCCO)C(F)(F)C(O)(F)C(F)(F)F,O=C(NCCO)C(F)(F)C(O)(F)C(F)(F)F,-0.03754927,29.854548,0.58391345,0,0.0
CCP(=O)(NCC(C)(C)C(F)(F)C(F)F)OC(C)C,CCP(=O)(NCC(C)(C)C(F)(F)C(F)F)OC(C)C,0.5468331,26.039677,2.8887148,0,0.0
C=C(C)COCC(O)(C(F)(F)F)C(F)(F)F,C=C(C)COCC(O)(C(F)(F)F)C(F)(F)F,0.5614335,20.991713,2.5901637,0,0.0
CC(=O)C1(C)CCC(F)(F)C1(F)F,CC(=O)C1(C)CCC(F)(F)C1(F)F,-0.42520815,23.148754,1.8270638,0,0.0
CN=C(C(N)=O)C(F)(F)C(F)(F)F,CN=C(C(N)=O)C(F)(F)C(F)(F)F,0.040506203,25.482136,0.9098956,0,0.0
CC(F)(F)C(C)(F)C(=O)C(F)(F)C(=O)NO,CC(F)(F)C(C)(F)C(=O)C(F)(F)C(=O)NO,-0.25985596,26.622793,1.1751888,0,0.0
FC(F)(F)C1(Cc2ccccc2)CCN1,FC(F)(F)C1(Cc2ccccc2)CCN1,0.38344377,32.41597,2.5880034,0,0.0
CC1CCOC(c2cccs2)(C(F)(F)F)O1,CC1CCOC(c2cccs2)(C(F)(F)F)O1,-0.52889293,32.407127,2.94415,0,0.0
O=C(Cc1ccc(F)cc1F)C(F)(F)F,O=C(Cc1ccc(F)cc1F)C(F)(F)F,-0.12117098,28.132786,2.5332806,0,0.0
FC(F)(F)C(F)(CCCI)CC1CO1,FC(F)(F)C(F)(CCCI)CC1CO1,0.454844,31.014256,3.2236893,0,0.0
Fc1cnc(C(F)(F)F)c(F)n1,Fc1cnc(C(F)(F)F)c(F)n1,0.15370128,26.078547,1.7481136,0,0.0
CCCOP(=O)(C(=O)OCC)C(C)(C)C1CCC(F)(F)C1(F)F,CCCOP(=O)(C(=O)OCC)C(C)(C)C1CCC(F)(F)C1(F)F,-0.5324525,28.487972,3.732238,0,0.0
CC(=O)OC(CO)C(F)(F)F,CC(=O)OC(CO)C(F)(F)F,0.5355885,27.279535,0.57311213,0,0.0
CC(C(=O)O)c1ccc(OC(F)(F)C(F)F)cc1,CC(C(=O)O)c1ccc(OC(F)(F)C(F)F)cc1,-0.28115034,33.497215,2.903698,0,0.0
CCCC1(OC)C(F)(F)C(F)(F)C(F)(NC)COP1(=O)OCC,CCCC1(OC)C(F)(F)C(F)(F)C(F)(NC)COP1(=O)OCC,-0.7112634,28.983255,2.3769243,0,0.0
CC(=O)C1CC(F)(F)C1(F)F,CC(=O)C1CC(F)(F)C1(F)F,-0.21699233,22.167034,1.3054949,0,0.0
CC1(C)CN(C(F)(F)C(F)(F)F)CC1CC(=O)O,CC1(C)CN(C(F)(F)C(F)(F)F)CC1CC(=O)O,-0.24831185,28.486612,1.3678994,0,0.0
CCOC(=O)CC1C(C)=NC(F)(F)C1(F)F,CCOC(=O)CC1C(C)=NC(F)(F)C1(F)F,-0.5049411,26.70953,2.4847155,0,0.0
CCOC(=O)CC(N)C(F)(F)F,CCOC(=O)CC(N)C(F)(F)F,0.44326395,25.904652,0.8010273,0,0.0
NC(CCO)(CC(F)(F)F)C(F)(F)F,NC(CCO)(CC(F)(F)F)C(F)(F)F,0.5170923,23.229588,1.4030058,0,0.0
CCOC(=O)NC(N)C(F)(F)F,CCOC(=O)NC(N)C(F)(F)F,0.6281816,28.351694,0.69042253,0,0.0
CC(F)C(F)(F)OC(F)(F)CF,CC(F)C(F)(F)OC(F)(F)CF,0.47900885,16.966076,2.467174,0,0.0
COC(=O)CC(N)(O)C(F)(F)C(F)F,COC(=O)CC(N)(O)C(F)(F)C(F)F,-0.19138469,28.43359,0.3130279,0,0.0
O=S(=O)(CO)CC(F)(F)F,O=S(=O)(CO)CC(F)(F)F,0.5069089,36.37931,-0.10751625,0,0.0
CCC(O)(C(N)=O)C(F)(F)C(F)(F)C(F)(F)F,CCC(O)(C(N)=O)C(F)(F)C(F)(F)C(F)(F)F,-0.37186757,24.44608,1.9783474,0,0.0
O=S(=O)(CCC(F)(F)F)NO,O=S(=O)(CCC(F)(F)F)NO,0.47332773,38.5419,0.08495449,0,0.0
O=C(O)c1cc(F)c(C(F)(F)OF)cc1F,O=C(O)c1cc(F)c(C(F)(F)OF)cc1F,-0.3755665,31.268213,2.8098469,0,0.0
O=C(CCl)NCC(O)COCC(F)(F)C(F)(F)F,O=C(CCl)NCC(O)COCC(F)(F)C(F)(F)F,0.30459192,35.48996,1.119816,0,0.0
FCC1OCC1(F)OC(F)(F)F,FCC1OCC1(F)OC(F)(F)F,0.32600197,20.676983,1.5941024,0,0.0
NC1(OC(=O)C(F)(F)F)CCCNC1,NC1(OC(=O)C(F)(F)F)CCCNC1,0.14688246,34.206165,0.3011077,0,0.0
CN1C(=O)C(C(F)(F)C(F)(F)F)OCC1(C)O,CN1C(=O)C(C(F)(F)C(F)(F)F)OCC1(C)O,-0.39352012,32.13664,1.1834255,0,0.0
CCOC(F)(F)C(F)C(=O)F,CCOC(F)(F)C(F)C(=O)F,0.56094223,21.12924,1.363817,0,0.0
CC1[C@H](C2C(F)(F)C(F)(F)C2(F)F)C(=O)N1CCOCCO,CC1[C@H](C2C(F)(F)C(F)(F)C2(F)F)C(=O)N1CCOCCO,-0.40456587,33.800903,1.7962859,0,0.0
CCOC(CCC(F)(F)C(F)(F)F)P(=O)(OCC)OCC,CCOC(CCC(F)(F)C(F)(F)F)P(=O)(OCC)OCC,0.27826482,26.43139,2.687284,0,0.0
OCC(CCl)CC(F)(F)C(F)(F)F,OCC(CCl)CC(F)(F)C(F)(F)F,0.35844535,27.261566,2.349008,0,0.0
CCOP(=O)(NC(F)(F)C(F)(F)F)OC(C)=O,CCOP(=O)(NC(F)(F)C(F)(F)F)OC(C)=O,-0.3099156,26.94836,1.423716,0,0.0
FC(F)(F)C1C2C=CN(C2)C1C(F)(F)F,FC(F)(F)C1C2C=CN(C2)C1C(F)(F)F,0.02727601,25.50452,2.577782,0,0.0
FC(F)(F)C1OOCOC1(F)F,FC(F)(F)C1OOCOC1(F)F,0.12025718,20.827795,1.5213497,0,0.0
CN=C(F)C(F)C(F)(F)F,CN=C(F)C(F)C(F)(F)F,0.5605753,18.894442,1.621694,0,0.0
CC1(C)COC(F)(F)C1F,CC1(C)COC(F)(F)C1F,0.33698767,20.235222,2.030938,0,0.0
CCOC(I)CC(F)(F)F,CCOC(I)CC(F)(F)F,1.075364,25.625753,2.526648,0,0.0
FC(F)(F)C12CCC1CC2(F)F,FC(F)(F)C12CCC1CC2(F)F,0.0735265,20.084013,2.9674852,0,0.0
CC1(F)CC(F)(F)C(C)(F)C1(O)F,CC1(F)CC(F)(F)C(C)(F)C1(O)F,-0.28563946,18.774822,2.237424,0,0.0
FC(F)(F)C12COCC(C1)C2,FC(F)(F)C12COCC(C1)C2,0.40772524,26.568226,1.8067667,0,0.0
C/N=C(\C)C(=O)CC(O)(C(F)(F)F)C(F)(F)F,C/N=C(\C)C(=O)CC(O)(C(F)(F)F)C(F)(F)F,-0.430687,27.19202,1.6785557,0,0.0
CCOP(=O)(O)C(F)(F)C(F)F,CCOP(=O)(O)C(F)(F)C(F)F,0.29329565,24.731077,0.45153123,0,0.0
FC(F)(F)C12CCC1COC2,FC(F)(F)C12CCC1COC2,0.33287266,26.050425,1.7729228,0,0.0
CC1(O)CCCCC(F)(F)C1(F)F,CC1(O)CCCCC(F)(F)C1(F)F,0.17538199,23.254707,2.2751844,0,0.0
O=C(CBr)C(O)(CF)C(F)(F)F,O=C(CBr)C(O)(CF)C(F)(F)F,0.41442266,31.58752,1.2876824,0,0.0
CC1(C(O)C(F)(F)F)CO1,CC1(C(O)C(F)(F)F)CO1,0.61138284,25.316822,0.6948161,0,0.0
O=C(c1ccccc1)C(O)(O)C(F)(F)F,O=C(c1ccccc1)C(O)(O)C(F)(F)F,0.007791996,37.350536,1.5285975,0,0.0
CNC(=O)C(F)(F)C(F)(F)C(F)(F)CO,CNC(=O)C(F)(F)C(F)(F)C(F)(F)CO,-0.45234904,24.27915,0.8077313,0,0.0
CCC(F)(F)C(F)(F)C(O)(O)C(=O)OC,CCC(F)(F)C(F)(F)C(O)(O)C(=O)OC,0.22189784,27.766552,1.2965612,0,0.0
O=C(COCI)C(F)(F)C(F)(F)F,O=C(COCI)C(F)(F)C(F)(F)F,0.18723764,27.64075,2.011572,0,0.0
CC(O)(CC(O)CF)C(F)(F)F,CC(O)(CC(O)CF)C(F)(F)F,0.6844556,25.471027,0.7114776,0,0.0
CCOP(=O)(CC)C(F)(F)C(F)(F)OC,CCOP(=O)(CC)C(F)(F)C(F)(F)OC,0.1321584,23.242176,1.6416147,0,0.0
CC(F)(C(F)(F)F)C(F)(F)COO,CC(F)(C(F)(F)F)C(F)(F)COO,0.29074374,19.81146,2.0248969,0,0.0
CC1(CO)OC(F)(F)C(F)(F)O1,CC1(CO)OC(F)(F)C(F)(F)O1,-0.006656319,23.390835,1.5235168,0,0.0
O=C(CO)OC(F)(F)C(F)C(F)(F)F,O=C(CO)OC(F)(F)C(F)C(F)(F)F,0.11687706,24.205147,1.3053268,0,0.0
CCC(C(F)(F)F)C(F)(F)C(=O)OC,CCC(C(F)(F)F)C(F)(F)C(=O)OC,0.23505087,19.592518,2.6334207,0,0.0
O=C(NCCO)C(OCC(F)(F)F)C(F)(F)F,O=C(NCCO)C(OCC(F)(F)F)C(F)(F)F,0.37415802,30.179235,0.8420615,0,0.0
CC(F)C(=O)NC(O)(O)C(F)(F)F,CC(F)C(=O)NC(O)(O)C(F)(F)F,0.239677,29.105661,0.19063653,0,0.0
O=C(CC(O)C(F)(F)C(F)(F)F)OCc1ccccc1,O=C(CC(O)C(F)(F)C(F)(F)F)OCc1ccccc1,-0.6215387,31.822693,2.9385662,0,0.0
CC1(F)OC(CO)C(F)(F)C1(F)F,CC1(F)OC(CO)C(F)(F)C1(F)F,-0.38435978,22.078777,1.5995849,0,0.0
FC(F)(F)C12CCC(CO1)OCC(I)C2,FC(F)(F)C12CCC(CO1)OCC(I)C2,-0.1542876,36.582397,2.3321757,0,0.0
CCCP(=O)(OCC)C(F)=C(F)C(F)(F)F,CCCP(=O)(OCC)C(F)=C(F)C(F)(F)F,0.2844031,23.826962,2.4828181,0,0.0
NC(=O)C(COCC(F)(F)F)CC(F)(F)F,NC(=O)C(COCC(F)(F)F)CC(F)(F)F,0.34801537,25.663412,1.2757949,0,0.0
O=C(CC(O)C(F)(F)C(F)(F)Cl)c1ccccc1,O=C(CC(O)C(F)(F)C(F)(F)Cl)c1ccccc1,-0.53128695,33.26335,2.8468642,0,0.0
N=C(CO)C(F)(F)C(F)(F)C(F)(F)F,N=C(CO)C(F)(F)C(F)(F)C(F)(F)F,-0.14047925,22.516413,1.6080062,0,0.0
O=C1CCC(=O)N1C(=O)CC(F)(F)C(F)(F)C(F)(F)CO,O=C1CCC(=O)N1C(=O)CC(F)(F)C(F)(F)C(F)(F)CO,-1.1148913,35.99631,0.84084034,0,0.0
O=C1CCC(CC(O)(C(F)(F)F)C(F)(F)F)O1,O=C1CCC(CC(O)(C(F)(F)F)C(F)(F)F)O1,-0.66534126,28.278326,1.303498,0,0.0
CC1(OC(=O)F)CCOC(F)(F)C(F)C1(F)F,CC1(OC(=O)F)CCOC(F)(F)C(F)C1(F)F,-0.7758996,21.818441,2.2602992,0,0.0
O=C1CCC(C(F)(F)F)CC(O)(C(F)(F)F)O1,O=C1CCC(C(F)(F)F)CC(O)(C(F)(F)F)O1,-0.47033754,26.505642,1.5487192,0,0.0
FC(F)(F)C1(C(F)(F)F)OC2C=CCP(C2)O1,FC(F)(F)C1(C(F)(F)F)OC2C=CCP(C2)O1,-0.78647536,25.916286,2.7190669,0,0.0
CC(=O)Nc1nc(F)c(F)cc1C(F)(F)F,CC(=O)Nc1nc(F)c(F)cc1C(F)(F)F,-0.42075187,32.782505,1.6664116,0,0.0
FC(F)(F)C(F)(F)C12COCCC1C2,FC(F)(F)C(F)(F)C12COCCC1C2,-0.111675784,24.046862,2.403611,0,0.0
NC(=O)C(O)CC(F)(F)C(F)(F)C(F)(F)F,NC(=O)C(O)CC(F)(F)C(F)(F)C(F)(F)F,-0.34194374,25.574677,1.3450493,0,0.0
COC(=O)C(C)C(F)(F)C(F)(F)CO,COC(=O)C(C)C(F)(F)C(F)(F)CO,-0.21919009,24.706116,1.3405893,0,0.0
Cc1nc(C(=O)C(F)(F)F)c(C)o1,Cc1nc(C(=O)C(F)(F)F)c(C)o1,-0.05054918,30.623743,1.4204069,0,0.0
CC(=O)c1ccc(F)c(C(F)(F)F)c1,CC(=O)c1ccc(F)c(C(F)(F)F)c1,-0.21250638,29.475216,2.7420034,0,0.0
CCC(Br)C(=O)OCC(F)(F)F,CCC(Br)C(=O)OCC(F)(F)F,0.58037984,28.111782,2.5338614,0,0.0
CC1=C(C)C(O)(C(F)(F)F)C(F)(F)C1,CC1=C(C)C(O)(C(F)(F)F)C(F)(F)C1,0.025583899,21.816471,2.7905834,0,0.0
FC1C2CC1(C(F)(F)F)C2,FC1C2CC1(C(F)(F)F)C2,0.44107747,20.77859,2.3676667,0,0.0
FC(F)C(F)(C1CCOC1)C(F)(F)F,FC(F)C(F)(C1CCOC1)C(F)(F)F,-0.109733425,22.623047,2.140081,0,0.0
COC1CC(C(F)(F)F)(C(F)(F)F)O1,COC1CC(C(F)(F)F)(C(F)(F)F)O1,-0.017766465,20.217585,2.2169793,0,0.0
NC(=CI)CC(O)(C(F)(F)F)C(F)(F)F,NC(=CI)CC(O)(C(F)(F)F)C(F)(F)F,0.002630287,29.196579,2.3125088,0,0.0
CCC1(F)COC(F)(F)C1(F)F,CCC1(F)COC(F)(F)C1(F)F,-0.122438386,18.676237,2.3693697,0,0.0
Cc1nc(Cl)cc(C(F)(F)F)n1,Cc1nc(Cl)cc(C(F)(F)F)n1,0.121989034,29.07483,2.1942139,0,0.0
NC1(C(=O)O)CCC(F)(F)C1(F)F,NC1(C(=O)O)CCC(F)(F)C1(F)F,-0.46621156,27.897034,-0.5684508,0,0.0
CC1(F)C(F)(F)C1(F)C(F)(F)CO,CC1(F)C(F)(F)C1(F)C(F)(F)CO,-0.4613827,18.551609,1.8347794,0,0.0
O=C(F)C1(C(F)(F)F)CCCC1,O=C(F)C1(C(F)(F)F)CCCC1,0.45864707,25.26818,2.5033345,0,0.0
COC(F)(F)C(F)(F)C(C)O,COC(F)(F)C(F)(F)C(C)O,0.40944046,20.35236,1.1893084,0,0.0
O=C1CCC(C(F)(F)C(F)(F)C(F)(F)F)NC1=O,O=C1CCC(C(F)(F)C(F)(F)C(F)(F)F)NC1=O,-0.9717387,28.082226,1.8749931,0,0.0
FC(F)(F)COC1(C(F)(F)F)COC1,FC(F)(F)COC1(C(F)(F)F)COC1,0.29460594,21.472654,1.7254483,0,0.0
CC1(CP(=O)(O)O)OCC(F)(F)C1(F)F,CC1(CP(=O)(O)O)OCC(F)(F)C1(F)F,-0.6269877,29.677418,0.37236518,0,0.0
C=CC(=O)OC1CC(F)(F)C(F)(F)C1(F)F,C=CC(=O)OC1CC(F)(F)C(F)(F)C1(F)F,-0.8326842,20.073841,2.6028504,0,0.0
CC(O)(C(C(=O)O)C(F)(F)F)C(F)(F)F,CC(O)(C(C(=O)O)C(F)(F)F)C(F)(F)F,0.015678275,23.97099,1.2211016,0,0.0
CCOP(=O)(CC)C(C=C(F)F)C(F)(F)F,CCOP(=O)(CC)C(C=C(F)F)C(F)(F)F,0.056017615,24.729101,2.3176346,0,0.0
CC(=O)Nc1cc(F)c(C(F)(F)F)cc1I,CC(=O)Nc1cc(F)c(C(F)(F)F)cc1I,-0.34589398,36.212727,2.9756398,0,0.0
CC(=O)C(O)(O)C(F)(F)C(C)(F)F,CC(=O)C(O)(O)C(F)(F)C(C)(F)F,0.051545985,27.733643,0.75991285,0,0.0
CC1=CC(F)(F)C(O)(C(F)(F)F)C1,CC1=CC(F)(F)C(O)(C(F)(F)F)C1,0.07027422,20.900417,2.3338158,0,0.0
N=C(N)C(F)C(F)(F)C(F)(F)F,N=C(N)C(F)C(F)(F)C(F)(F)F,0.2733632,21.6166,1.2093765,0,0.0
O=C(O)c1c(C(O)(F)F)cccc1C(F)(F)F,O=C(O)c1c(C(O)(F)F)cccc1C(F)(F)F,-0.2116194,31.21728,1.992498,0,0.0
CC1(F)[C@@H](F)C(F)(F)C1(F)F,CC1(F)[C@@H](F)C(F)(F)C1(F)F,-0.2985293,15.397244,2.2164454,0,0.0
CCO[Sn](=O)C(F)(F)C(F)(F)C(F)(F)CO,CCO[Sn](=O)C(F)(F)C(F)(F)C(F)(F)CO,-0.4820699,22.284496,1.7489408,0,0.0
CCOC(=O)N(CC)CC(O)C(F)(F)C(F)(F)C(F)(F)F,CCOC(=O)N(CC)CC(O)C(F)(F)C(F)(F)C(F)(F)F,-0.25635773,25.735287,3.0542955,0,0.0
CC1CCOC(O)(C(F)(F)C(F)(F)F)C1,CC1CCOC(O)(C(F)(F)C(F)(F)F)C1,0.029631596,24.301912,2.198245,0,0.0
NC(=O)c1cc(F)c(F)c(C(F)(F)F)c1I,NC(=O)c1cc(F)c(F)c(C(F)(F)F)c1I,-0.44152635,35.46622,2.4931476,0,0.0
CCOP(=O)(OCC)C(C)NC(=O)C(F)(F)C(F)(F)F,CCOP(=O)(OCC)C(C)NC(=O)C(F)(F)C(F)(F)F,-0.4105769,28.90274,1.4327452,0,0.0
CC=COC(OC)C(F)(F)C(F)(F)F,CC=COC(OC)C(F)(F)C(F)(F)F,0.31342962,19.075317,2.757849,0,0.0
Cc1cc(C(F)CC(F)(F)F)ccc1F,Cc1cc(C(F)CC(F)(F)F)ccc1F,0.25969273,25.545729,3.8505168,0,0.0
CC1=NC(F)(F)C(F)(F)O1,CC1=NC(F)(F)C(F)(F)O1,0.07361967,20.859016,1.395117,0,0.0
COC(=O)C1c2ccc(C(F)(F)F)cc2CC1C(F)(F)F,COC(=O)C1c2ccc(C(F)(F)F)cc2CC1C(F)(F)F,-0.6976533,29.24709,4.2517986,0,0.0
C[PH](=O)(CCCO)(C(F)(F)F)C(F)(F)F,C[PH](=O)(CCCO)(C(F)(F)F)C(F)(F)F,0.42272896,27.630743,1.2934024,0,0.0
CC(=O)c1c(C(F)(F)F)ccc(F)c1F,CC(=O)c1c(C(F)(F)F)ccc(F)c1F,-0.37211737,27.972565,2.6292202,0,0.0
CC(=O)OCC(F)C(F)(F)F,CC(=O)OCC(F)C(F)(F)F,0.2608191,21.275187,1.3248053,0,0.0
CCC(C=O)(C(=O)OC)C(F)(F)F,CCC(C=O)(C(=O)OC)C(F)(F)F,0.25290102,28.042408,1.5021487,0,0.0
CC(Cl)(CC(=O)O)C(F)(F)F,CC(Cl)(CC(=O)O)C(F)(F)F,0.22644596,28.087748,1.5527861,0,0.0
N=CCC(F)(C(F)(F)F)C(F)(F)I,N=CCC(F)(C(F)(F)F)C(F)(F)I,0.17524536,23.465124,2.669682,0,0.0
NC(=O)C(Cl)(Br)C(F)(F)F,NC(=O)C(Cl)(Br)C(F)(F)F,0.3696178,30.863565,1.5161037,0,0.0
OCCOC1CC(F)(F)CC(F)C(F)(F)C1(F)F,OCCOC1CC(F)(F)CC(F)C(F)(F)C1(F)F,-0.27430052,23.202877,2.0978944,0,0.0
CCOP(=O)(CC)C(=NI)NCC(F)(F)F,CCOP(=O)(CC)C(=NI)NCC(F)(F)F,0.38078326,33.175858,1.1204646,0,0.0
CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)C1(C(F)(F)F)C(F)(F)F,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)C1(C(F)(F)F)C(F)(F)F,-0.8204052,26.18121,3.3357968,0,0.0
CC1=C(C)N(C(F)(F)F)C(=O)C1,CC1=C(C)N(C(F)(F)F)C(=O)C1,0.601951,29.797989,1.6244138,0,0.0
CC1(F)C(F)(F)C(O)(F)C1(F)C(=O)F,CC1(F)C(F)(F)C(O)(F)C1(F)C(=O)F,-0.4534503,20.115028,1.631162,0,0.0
FC(F)(F)C12COCCC1C2,FC(F)(F)C12COCCC1C2,0.3268177,25.909296,1.7110817,0,0.0
CC(=O)Cc1cc(F)c(C(F)(F)F)cc1F,CC(=O)Cc1cc(F)c(C(F)(F)F)cc1F,-0.37323767,29.6836,2.8475678,0,0.0
OCC1(COCC(F)(F)C(F)(F)C(F)F)COC1,OCC1(COCC(F)(F)C(F)(F)C(F)F)COC1,-0.30243906,28.930542,1.4639452,0,0.0
O=CCC(O)(O)C(F)(F)F,O=CCC(O)(O)C(F)(F)F,0.40500125,32.17592,-0.12576118,0,0.0
CCNC(=O)C1CC(F)(F)C1(F)F,CCNC(=O)C1CC(F)(F)C1(F)F,-0.17276476,26.117071,1.3104813,0,0.0
O=C(NCCCS(=O)(=O)O)OCC(F)(F)C(F)Cl,O=C(NCCCS(=O)(=O)O)OCC(F)(F)C(F)Cl,-0.34679773,45.126316,-0.4677158,0,0.0
